Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
1980-12-12,0.0982070341706276,0.09863399757979115,0.0982070341706276,0.0982070341706276,469033600
1980-12-15,0.09308347851037979,0.09351044176057746,0.09308347851037979,0.09351044176057746,175884800
1980-12-16,0.0862513855099678,0.08667834324398599,0.0862513855099678,0.08667834324398599,105728000
1980-12-17,0.088386170566082,0.08881313392846714,0.088386170566082,0.088386170566082,86441600
1980-12-18,0.09094872325658798,0.09137568101194726,0.09094872325658798,0.09094872325658798,73449600
1980-12-19,0.09649919718503952,0.09692616061742858,0.09649919718503952,0.09649919718503952,48630400
1980-12-22,0.10119573026895523,0.10162345744538387,0.10119573026895523,0.10119573026895523,37363200
1980-12-23,0.10546611249446869,0.10589307583098191,0.10546611249446869,0.10546611249446869,46950400
1980-12-24,0.11101662367582321,0.11144358709699363,0.11101662367582321,0.11101662367582321,48003200
1980-12-26,0.1212644949555397,0.12169145856564834,0.1212644949555397,0.1212644949555397,55574400
1980-12-29,0.12297219783067703,0.12339916095413388,0.12297219783067702,0.12297219783067702,93161600
1980-12-30,0.11998352408409119,0.12041047596699656,0.11998352408409119,0.12041047596699656,68880000
1980-12-31,0.11656788736581802,0.11699485082178204,0.11656788736581802,0.11699485082178204,35750400
1981-01-02,0.1178487166762352,0.11870264322836048,0.1178487166762352,0.1178487166762352,21660800
1981-01-05,0.11528699100017548,0.11571394298989555,0.11528699100017549,0.11571394298989555,35728000
1981-01-06,0.1101626455783844,0.11058960880090271,0.11016264557838439,0.11058960880090271,45158400
1981-01-07,0.10546611249446869,0.10589307583098191,0.10546611249446869,0.10589307583098191,55686400
1981-01-08,0.10333132743835449,0.10375827940951905,0.10333132743835449,0.10375827940951905,39827200
1981-01-09,0.10888180881738663,0.10930877220265951,0.10888180881738663,0.10888180881738663,21504000
1981-01-12,0.1080278754234314,0.10888179064969056,0.1080278754234314,0.10888179064969056,23699200
1981-01-13,0.10418523848056793,0.10461220183590722,0.10418523848056793,0.10461220183590722,23049600
1981-01-14,0.10461219400167465,0.10503915732503936,0.10461219400167465,0.10461219400167465,14291200
1981-01-15,0.10674697905778885,0.10760089414145534,0.10674697905778885,0.10674697905778885,14067200
1981-01-16,0.1058930829167366,0.10632004628181975,0.1058930829167366,0.10632004628181975,13395200
1981-01-19,0.11229746788740158,0.11272443117682966,0.11229746788740158,0.11229746788740158,41574400
1981-01-20,0.10888180881738663,0.10930877220265951,0.10888180881738663,0.10930877220265951,30083200
1981-01-21,0.11101662367582321,0.11187053911635829,0.11101662367582321,0.11101662367582321,15904000
1981-01-22,0.11229746788740158,0.11315139446625774,0.11229746788740158,0.11229746788740158,35548800
1981-01-23,0.11187050491571426,0.11272443149699579,0.11187050491571426,0.11229746820635503,11222400
1981-01-26,0.1101626455783844,0.11058960880090271,0.11016264557838439,0.11058960880090271,24640000
1981-01-27,0.10930881649255753,0.11016273220728924,0.10930881649255753,0.11016273220728924,23699200
1981-01-28,0.1058930829167366,0.10632004628181975,0.1058930829167366,0.10632004628181975,28156800
1981-01-29,0.10205043852329254,0.10247740190129831,0.10205043852329254,0.10247740190129831,43904000
1981-01-30,0.09649919718503952,0.09735312404981762,0.09649919718503952,0.09735312404981762,46188800
1981-02-02,0.09094872325658798,0.09137568101194726,0.09094872325658798,0.09137568101194726,23766400
1981-02-03,0.09436438232660294,0.09479133996533493,0.09436438232660294,0.09436438232660294,19152000
1981-02-04,0.09778008610010147,0.09820703812464955,0.09778008610010147,0.09778008610010147,27865600
1981-02-05,0.09778008610010147,0.09863400155100355,0.09778008610010147,0.09778008610010147,7929600
1981-02-06,0.0982070341706276,0.09863399757979115,0.0982070341706276,0.0982070341706276,13865600
1981-02-09,0.09308347851037979,0.09393739930987453,0.09308347851037979,0.09393739930987453,16755200
1981-02-10,0.09308347851037979,0.09351044176057746,0.09308347851037979,0.09308347851037979,18345600
1981-02-11,0.09009478986263275,0.09052174756026016,0.09009478986263275,0.09052174756026016,13843200
1981-02-12,0.08924009650945663,0.08966782381630325,0.08924009650945663,0.08966782381630325,14560000
1981-02-13,0.08710530400276184,0.08795922514546617,0.08710530400276184,0.08795922514546617,11155200
1981-02-17,0.08924009650945663,0.08966782381630325,0.08924009650945663,0.08924009650945663,12275200
1981-02-18,0.09308347851037979,0.09393739930987453,0.09308347851037979,0.09308347851037979,19241600
1981-02-19,0.08753226697444916,0.08795923042186497,0.08753226697444916,0.08795923042186497,22310400
1981-02-20,0.08283568918704987,0.0832626525619377,0.08283568918704987,0.0832626525619377,24371200
1981-02-23,0.08411654829978943,0.08454351157513916,0.08411654829978943,0.08411654829978943,14112000
1981-02-24,0.08112786710262299,0.08198178836214899,0.08112786710262299,0.08198178836214899,16979200
1981-02-25,0.0862513855099678,0.08667834324398599,0.0862513855099678,0.0862513855099678,19488000
1981-02-26,0.08753226697444916,0.08795923042186497,0.08753226697444916,0.08753226697444916,10841600
1981-02-27,0.09052173048257828,0.09137565141763634,0.09052173048257828,0.09052173048257828,14761600
1981-03-02,0.09094872325658798,0.09137568101194726,0.09094872325658798,0.09094872325658798,11760000
1981-03-03,0.08966781198978424,0.09009477531939315,0.08966781198978424,0.09009477531939315,16172800
1981-03-04,0.08881314843893051,0.08924010617017072,0.08881314843893051,0.08924010617017072,13708800
1981-03-05,0.088386170566082,0.08881313392846714,0.088386170566082,0.08881313392846714,5376000
1981-03-06,0.08753226697444916,0.08838618816837754,0.08753226697444916,0.08838618816837754,11603200
1981-03-09,0.08070088922977448,0.08112784690277838,0.08070088922977448,0.08112784690277838,15321600
1981-03-10,0.07685746997594833,0.07728442760578079,0.07685746997594833,0.07728442760578079,28380800
1981-03-11,0.07386874407529831,0.07472266503946913,0.07386874407529831,0.07472266503946913,29859200
1981-03-12,0.07685746997594833,0.07728442760578079,0.07685746997594833,0.07685746997594833,59248000
1981-03-13,0.0760035589337349,0.07643051661928471,0.0760035589337349,0.07643051661928471,231302400
1981-03-16,0.07899303734302521,0.07984695828407296,0.07899303734302521,0.07899303734302521,37228800
1981-03-17,0.08283568918704987,0.08368961023592324,0.08283568918704987,0.08283568918704987,43747200
1981-03-18,0.08795920014381409,0.08881312104379868,0.08795920014381409,0.08795920014381409,36937600
1981-03-19,0.08710530400276184,0.08753226172366255,0.08710530400276184,0.08753226172366255,37811200
1981-03-20,0.08795920014381409,0.08881312104379868,0.08795920014381409,0.08795920014381409,14604800
1981-03-23,0.09137565642595291,0.09222957740781455,0.09137565642595291,0.09137565642595291,22019200
1981-03-24,0.09094872325658798,0.09137568101194726,0.09094872325658798,0.09137568101194726,28156800
1981-03-25,0.08924009650945663,0.09009478720222545,0.08924009650945663,0.09009478720222545,7056000
1981-03-26,0.08753226697444916,0.08795923042186497,0.08753226697444916,0.08795923042186497,12275200
1981-03-27,0.08454354107379913,0.08497049879722064,0.08454354107379913,0.08497049879722064,12252800
1981-03-30,0.08454354107379913,0.08539746222154507,0.08454354107379913,0.08454354107379913,9900800
1981-03-31,0.0836896002292633,0.08454352117603443,0.0836896002292633,0.08454352117603443,15993600
1981-04-01,0.08283568918704987,0.0832626525619377,0.08283568918704987,0.0832626525619377,34070400
1981-04-02,0.09009478986263275,0.09052174756026016,0.09009478986263275,0.09009478986263275,31404800
1981-04-03,0.09052173048257828,0.09094869380055806,0.09052173048257828,0.09052173048257828,16486400
1981-04-06,0.08881314843893051,0.08924010617017072,0.08881314843893051,0.08924010617017072,22803200
1981-04-07,0.08795920014381409,0.08838615774335574,0.08795920014381409,0.08838615774335574,10684800
1981-04-08,0.09222956746816635,0.0930834883580003,0.09222956746816635,0.09222956746816635,21952000
1981-04-09,0.09393741935491562,0.0943643826962218,0.09393741935491562,0.09393741935491562,12499200
1981-04-10,0.09521828591823578,0.09564524347900588,0.09521828591823578,0.09521828591823578,33465600
1981-04-13,0.09521828591823578,0.09564524347900588,0.09521828591823578,0.09521828591823578,16060800
1981-04-14,0.09521828591823578,0.09564524347900588,0.09521828591823578,0.09521828591823578,6652800
1981-04-15,0.09052173048257828,0.09094869380055806,0.09052173048257828,0.09094869380055806,34048000
1981-04-16,0.08539746701717377,0.08582442476457175,0.08539746701717377,0.08582442476457175,23878400
1981-04-20,0.08795920014381409,0.08838615774335574,0.08795920014381409,0.08795920014381409,35347200
1981-04-21,0.09393741935491562,0.0943643826962218,0.09393741935491562,0.09393741935491562,28537600
1981-04-22,0.09735307842493057,0.0977800416572217,0.09735307842493057,0.09735307842493057,18995200
1981-04-23,0.09991484135389328,0.1003418046132719,0.09991484135389328,0.09991484135389328,58016000
1981-04-24,0.09906093776226044,0.09991485297856564,0.09906093776226044,0.09991485297856564,35056000
1981-04-27,0.0982070341706276,0.09863399757979115,0.0982070341706276,0.09863399757979115,38528000
1981-04-28,0.09649919718503952,0.09692616061742858,0.09649919718503952,0.09692616061742858,32188800
1981-04-29,0.09521828591823578,0.09564524347900588,0.09521828591823578,0.09564524347900588,13641600
1981-04-30,0.09692614525556564,0.09778007198500456,0.09692614525556564,0.09692614525556564,12611200
1981-05-01,0.09692614525556564,0.09778007198500456,0.09692614525556564,0.09692614525556564,16553600
1981-05-04,0.09649919718503952,0.09692616061742858,0.09649919718503952,0.09692616061742858,14448000
1981-05-05,0.096072256565094,0.09649920864638667,0.096072256565094,0.09649920864638667,17539200
1981-05-06,0.09351050108671188,0.09393745890688503,0.09351050108671188,0.09393745890688503,18950400
1981-05-07,0.09479131549596786,0.09521827872538566,0.09479131549596786,0.09479131549596786,9363200
1981-05-08,0.09564527124166489,0.0960722346272691,0.09564527124166489,0.09564527124166489,7907200
