Datetime,Adj Close,Close,High,Low,Open,Volume,Ticker
2026-02-24 14:30:00+00:00,388.2250061035156,388.2250061035156,389.3599853515625,381.739990234375,384.1400146484375,7464227,MSFT
2026-02-24 15:30:00+00:00,386.68499755859375,386.68499755859375,388.260009765625,385.8800048828125,388.21380615234375,5931125,MSFT
2026-02-24 16:30:00+00:00,386.44500732421875,386.44500732421875,387.1300048828125,385.6000061035156,386.68499755859375,0,MSFT
2026-02-24 17:30:00+00:00,386.3999938964844,386.3999938964844,387.70989990234375,385.989990234375,386.4200134277344,1762994,MSFT
2026-02-24 18:30:00+00:00,387.5050048828125,387.5050048828125,388.6099853515625,386.1700134277344,386.4100036621094,1814880,MSFT
2026-02-24 19:30:00+00:00,388.159912109375,388.159912109375,388.5,387.1600036621094,387.4800109863281,1807935,MSFT
2026-02-24 20:30:00+00:00,389.0,389.0,389.2300109863281,387.9200134277344,388.1400146484375,2154608,MSFT
2026-02-25 14:30:00+00:00,398.94000244140625,398.94000244140625,399.3999938964844,390.20001220703125,390.23748779296875,11611805,MSFT
2026-02-25 15:30:00+00:00,397.489990234375,397.489990234375,400.25,396.5899963378906,398.93499755859375,0,MSFT
2026-02-25 16:30:00+00:00,397.3299865722656,397.3299865722656,398.1199951171875,396.4599914550781,397.50799560546875,1996337,MSFT
2026-02-25 17:30:00+00:00,398.7349853515625,398.7349853515625,399.1000061035156,397.04998779296875,397.3599853515625,1589440,MSFT
2026-02-25 18:30:00+00:00,398.70001220703125,398.70001220703125,399.94000244140625,398.3900146484375,398.760009765625,1565225,MSFT
2026-02-25 19:30:00+00:00,400.9599914550781,400.9599914550781,400.9800109863281,397.94000244140625,398.7214050292969,2664626,MSFT
2026-02-25 20:30:00+00:00,400.489990234375,400.489990234375,401.4700012207031,399.7200012207031,400.9599914550781,3269159,MSFT
2026-02-26 14:30:00+00:00,401.6700134277344,401.6700134277344,407.489990234375,400.3663024902344,404.635009765625,7521901,MSFT
2026-02-26 15:30:00+00:00,400.9800109863281,400.9800109863281,404.1799011230469,399.69000244140625,401.70001220703125,3004330,MSFT
2026-02-26 16:30:00+00:00,400.8999938964844,400.8999938964844,401.0799865722656,398.739990234375,400.94000244140625,2496292,MSFT
2026-02-26 17:30:00+00:00,400.1700134277344,400.1700134277344,401.44989013671875,399.0849914550781,400.8900146484375,7926830,MSFT
2026-02-26 18:30:00+00:00,401.2799987792969,401.2799987792969,402.7398986816406,400.07000732421875,400.07000732421875,0,MSFT
2026-02-26 19:30:00+00:00,401.30999755859375,401.30999755859375,402.8999938964844,400.94000244140625,401.2799987792969,1627713,MSFT
2026-02-26 20:30:00+00:00,401.80999755859375,401.80999755859375,402.0,401.05999755859375,401.2900085449219,1545066,MSFT
