Datetime,Adj Close,Close,High,Low,Open,Volume,Ticker
2026-02-24 14:30:00+00:00,4.75,4.75,4.800000190734863,4.664999961853027,4.690000057220459,110724,UDMY
2026-02-24 15:30:00+00:00,4.784999847412109,4.784999847412109,4.800000190734863,4.739999771118164,4.760000228881836,74640,UDMY
2026-02-24 16:30:00+00:00,4.875,4.875,4.920000076293945,4.775000095367432,4.78000020980835,181850,UDMY
2026-02-24 17:30:00+00:00,4.867700099945068,4.867700099945068,4.914999961853027,4.815000057220459,4.871500015258789,184886,UDMY
2026-02-24 18:30:00+00:00,4.864999771118164,4.864999771118164,4.885000228881836,4.809999942779541,4.869900226593018,173243,UDMY
2026-02-24 19:30:00+00:00,4.885000228881836,4.885000228881836,4.920000076293945,4.84499979019165,4.869999885559082,369694,UDMY
2026-02-24 20:30:00+00:00,4.909999847412109,4.909999847412109,4.929999828338623,4.880000114440918,4.885000228881836,546785,UDMY
2026-02-25 14:30:00+00:00,5.039999961853027,5.039999961853027,5.070000171661377,4.860000133514404,4.860000133514404,179990,UDMY
2026-02-25 15:30:00+00:00,5.025000095367432,5.025000095367432,5.09499979019165,4.960000038146973,5.034999847412109,161135,UDMY
2026-02-25 16:30:00+00:00,5.125,5.125,5.135000228881836,4.980000019073486,5.025000095367432,139413,UDMY
2026-02-25 17:30:00+00:00,5.085000038146973,5.085000038146973,5.139999866485596,5.085000038146973,5.125,116864,UDMY
2026-02-25 18:30:00+00:00,5.114999771118164,5.114999771118164,5.130000114440918,5.070000171661377,5.090000152587891,86869,UDMY
2026-02-25 19:30:00+00:00,5.105000019073486,5.105000019073486,5.130000114440918,5.09499979019165,5.114999771118164,113367,UDMY
2026-02-25 20:30:00+00:00,5.139999866485596,5.139999866485596,5.150000095367432,5.079999923706055,5.110000133514404,229927,UDMY
2026-02-26 14:30:00+00:00,5.295000076293945,5.295000076293945,5.335000038146973,5.139999866485596,5.150000095367432,151866,UDMY
2026-02-26 15:30:00+00:00,5.349999904632568,5.349999904632568,5.40500020980835,5.295000076293945,5.300000190734863,165292,UDMY
2026-02-26 16:30:00+00:00,5.215000152587891,5.215000152587891,5.385000228881836,5.191299915313721,5.360000133514404,122453,UDMY
2026-02-26 17:30:00+00:00,5.210000038146973,5.210000038146973,5.21999979019165,5.170000076293945,5.210000038146973,80032,UDMY
2026-02-26 18:30:00+00:00,5.244999885559082,5.244999885559082,5.255000114440918,5.195000171661377,5.200500011444092,81446,UDMY
2026-02-26 19:30:00+00:00,5.304999828338623,5.304999828338623,5.329999923706055,5.21999979019165,5.244999885559082,584002,UDMY
2026-02-26 20:30:00+00:00,5.255000114440918,5.255000114440918,5.320000171661377,5.239999771118164,5.300000190734863,0,UDMY
2026-02-27 14:30:00+00:00,5.21999979019165,5.21999979019165,5.239999771118164,5.105000019073486,5.159999847412109,104234,UDMY
2026-02-27 15:30:00+00:00,5.175000190734863,5.175000190734863,5.235000133514404,5.164999961853027,5.21999979019165,128654,UDMY
2026-02-27 16:30:00+00:00,5.159999847412109,5.159999847412109,5.215000152587891,5.139999866485596,5.170000076293945,89623,UDMY
2026-02-27 17:30:00+00:00,5.131499767303467,5.131499767303467,5.175000190734863,5.119999885559082,5.170000076293945,103046,UDMY
2026-02-27 18:30:00+00:00,5.054999828338623,5.054999828338623,5.130000114440918,5.039999961853027,5.130000114440918,136363,UDMY
2026-02-27 19:30:00+00:00,4.989999771118164,4.989999771118164,5.069300174713135,4.940000057220459,5.054999828338623,757627,UDMY
2026-02-27 20:30:00+00:00,5.034999847412109,5.034999847412109,5.039999961853027,4.960000038146973,4.989999771118164,0,UDMY
2026-03-02 14:30:00+00:00,5.005000114440918,5.005000114440918,5.070000171661377,4.880000114440918,4.880000114440918,199022,UDMY
2026-03-02 15:30:00+00:00,4.960000038146973,4.960000038146973,5.045000076293945,4.940000057220459,5.005000114440918,123977,UDMY
2026-03-02 16:30:00+00:00,4.96999979019165,4.96999979019165,4.994999885559082,4.940000057220459,4.960000038146973,115042,UDMY
2026-03-02 17:30:00+00:00,5.014999866485596,5.014999866485596,5.025000095367432,4.961400032043457,4.965000152587891,129282,UDMY
2026-03-02 18:30:00+00:00,5.085000038146973,5.085000038146973,5.099999904632568,5.010000228881836,5.014999866485596,94150,UDMY
2026-03-02 19:30:00+00:00,5.03000020980835,5.03000020980835,5.105000019073486,5.010000228881836,5.085000038146973,125852,UDMY
2026-03-02 20:30:00+00:00,5.019999980926514,5.019999980926514,5.059999942779541,5.0,5.03000020980835,198013,UDMY
2026-03-03 14:30:00+00:00,4.869999885559082,4.869999885559082,4.960000038146973,4.855000019073486,4.889999866485596,238051,UDMY
2026-03-03 15:30:00+00:00,4.954999923706055,4.954999923706055,4.96999979019165,4.871600151062012,4.885000228881836,193951,UDMY
2026-03-03 16:30:00+00:00,4.90500020980835,4.90500020980835,4.949999809265137,4.89900016784668,4.949999809265137,97152,UDMY
2026-03-03 17:30:00+00:00,4.994999885559082,4.994999885559082,5.005000114440918,4.889999866485596,4.900000095367432,161951,UDMY
