Price,Date,Close,High,Low,Open,Volume
Ticker,,AAPL,AAPL,AAPL,AAPL,AAPL
52,2021-08-06,142.6636962890625,143.6106236198985,142.16583326910765,142.8687074712915,54126800
53,2021-08-09,142.61485290527344,143.21034301067533,142.05841963396023,142.72223685529076,48908700
54,2021-08-10,142.13653564453125,144.196344465899,141.84366893661831,142.9565505100319,69023100
55,2021-08-11,142.39031982421875,143.22986295766566,142.0681679932176,142.57580253562702,48493500
56,2021-08-12,145.34825134277344,145.50444888855472,142.37080079552103,142.7124810649403,72282600
57,2021-08-13,145.55328369140625,145.88519235268876,144.74302556240244,145.42637130499,59375000
58,2021-08-16,147.52517700195312,147.59351900321374,142.9857964116818,145.0065478391044,103296000
59,2021-08-17,146.61734008789062,148.07188700426227,145.5435005089824,146.6563820290242,92229700
60,2021-08-18,142.87841796875,147.13470375005627,142.6734068529053,146.2365903149313,86326000
61,2021-08-19,143.21035766601562,144.4794367790495,141.06269334170713,141.5800847276963,86960300
62,2021-08-20,144.6649169921875,144.96754045087513,143.28845394220284,143.93275769698107,60549600
63,2021-08-23,146.14877319335938,146.61735100093347,144.37205937525184,144.78206681885666,60131800
64,2021-08-24,146.06085205078125,147.2713604372929,145.60203116452846,145.89489777853456,48606400
65,2021-08-25,144.83087158203125,146.74425443123712,144.28419502392072,146.24637657624294,58991300
66,2021-08-26,144.03038024902344,145.5727977281921,144.00109506679658,144.82112485660906,48597200
67,2021-08-27,145.06517028808594,145.2115961914639,143.33727014912955,143.97180225819312,55802400
68,2021-08-30,149.4776153564453,149.83882401907485,145.07490345956626,145.45562564226032,90956700
69,2021-08-31,148.21832275390625,149.16524992421503,147.6911597437249,149.0285807911714,86453100
70,2021-09-01,148.8821563720703,151.2934023311897,148.71620204197066,149.1945515081308,80313700
71,2021-09-02,149.99501037597656,151.03956466217258,148.77474502994417,150.20977826854366,71115500
72,2021-09-03,150.62954711914062,150.9516989362315,149.44832378980732,150.10238418360416,57808700
73,2021-09-07,152.9626922607422,153.5191254698615,150.71740121777114,151.2836060822293,82278300
74,2021-09-08,151.42025756835938,153.30433974824393,150.31713314223805,153.2457694062931,74420200
75,2021-09-09,150.40504455566406,152.39651120399355,150.28788894400816,151.79126431107525,57305700
76,2021-09-10,145.4263458251953,151.78148246152148,145.16276433644302,151.3129047338198,140893200
77,2021-09-13,145.9925537109375,147.81806596111582,145.21158088499752,147.04686479158386,102404300
78,2021-09-14,144.59654235839844,147.4763801866019,143.4153339702326,146.7735062300835,109296300
79,2021-09-15,145.4849090576172,145.88515965134906,142.88818092204215,145.02608811276684,83281300
80,2021-09-16,145.25064086914062,145.42636685232276,143.71799510025087,144.90897545621797,68034100
81,2021-09-17,142.58560180664062,145.27995796165817,142.29273506424897,145.27995796165817,129868800
82,2021-09-20,139.53977966308594,141.39457695669392,137.90950701335717,140.37932278347847,123478900
83,2021-09-21,140.0181121826172,141.1602935933769,139.38358019514303,140.50621829477157,75834000
84,2021-09-22,142.38058471679688,142.94677480134484,140.28171911608493,141.01387841720836,76404300
85,2021-09-23,143.33724975585938,143.5813028239796,142.17555476827644,143.1615238009879,64838200
86,2021-09-24,143.4251251220703,143.96204492535793,142.09747565204063,142.19510285111807,53477900
87,2021-09-27,141.91201782226562,142.48799456461782,140.39890024168955,142.0096450384804,74150700
88,2021-09-28,138.53431701660156,141.3067568929059,138.31954907870838,139.8424381686271,108972300
89,2021-09-29,139.43238830566406,141.01384728022984,138.65141557774692,139.08095132289213,74602000
90,2021-09-30,138.13406372070312,140.9455603850025,137.91929578685694,140.24268621892764,89056700
91,2021-10-01,139.25668334960938,139.5202648503588,135.80089824481317,138.52452409983053,94639600
92,2021-10-04,135.83016967773438,138.8271483868743,134.98086980059804,138.38784096480848,98322000
93,2021-10-05,137.75335693359375,138.85648190904183,136.044984928838,136.17189733013998,80861100
94,2021-10-06,138.62213134765625,138.76855721821823,135.0784763218966,136.15231569207103,83221100
95,2021-10-07,139.88143920898438,140.78932429837576,139.32500600229986,139.65691457441454,61732700
96,2021-10-08,139.50071716308594,140.7502675851044,139.16880859069704,140.60384171370225,58773200
97,2021-10-11,139.41290283203125,141.3653278052875,138.43669034540312,138.88575464341304,64452200
98,2021-10-12,138.143798828125,139.84241361250955,137.68497785008697,139.82288519545196,73035900
99,2021-10-13,137.55810546875,138.03644005527403,135.88877555756454,137.8802573777795,78762700
100,2021-10-14,140.3402862548828,140.45744186952987,138.1438084019397,138.72954178771872,69907100
101,2021-10-15,141.39462280273438,141.4531931726663,140.09625831789816,140.3500831153651,67940300
102,2021-10-18,143.06393432617188,143.347029376178,139.75457479053856,140.03766984054468,85589200
103,2021-10-19,145.22132873535156,145.62157933226285,143.06390800766076,143.51295730034732,76378900
104,2021-10-20,145.70944213867188,146.18779152686344,144.59656071553547,145.16276563549152,58418800
105,2021-10-21,145.92417907714844,146.0803765865811,144.3524770160413,145.27011876419027,61421000
106,2021-10-22,145.15301513671875,146.6075619891813,145.1042015405824,146.12922747617256,58883400
107,2021-10-25,145.10418701171875,145.8168177773373,144.10844635434742,145.14322894722775,50720600
108,2021-10-26,145.76803588867188,147.2518679421637,145.46539754636262,145.77779264971988,60893400
109,2021-10-27,145.30923461914062,146.1682914783705,144.95779752805828,145.80709762491546,56094900
110,2021-10-28,148.9407501220703,149.5264686918417,146.1585385042387,146.25616571377768,100077900
111,2021-10-29,146.23660278320312,146.37327190681347,142.92724374395107,143.7179733088264,124953200
112,2021-11-01,145.41656494140625,146.13895238181297,144.28415529948526,145.44585011354084,74588300
113,2021-11-02,146.45138549804688,147.96451766703325,145.11396440756303,145.12373606469237,69122000
114,2021-11-03,147.8863983154297,148.35497602206758,146.25612565424197,146.8125588879088,54511500
115,2021-11-04,147.3690185546875,148.80403696262286,147.0566234619275,147.97426542713765,60394600
116,2021-11-05,147.8969268798828,148.79635114627666,146.7042085245969,148.49328605752575,65463900
117,2021-11-08,147.07571411132812,148.18044870579655,146.80197694204415,148.02402320404659,55020900
118,2021-11-09,147.4374542236328,148.0435844748696,146.70422637098488,146.8410949734435,56787900
119,2021-11-10,144.61207580566406,146.7726603269792,144.54364896685252,146.66511965093986,65187100
120,2021-11-11,144.56321716308594,146.0883289050465,144.37746369649008,145.62885311604722,41000000
121,2021-11-12,146.6357879638672,147.03660782102534,144.18190939663026,145.11066161989166,63804000
122,2021-11-15,146.6455535888672,148.48351596746593,146.08829332480207,147.00727451410145,59222800
123,2021-11-16,147.62319946289062,148.102247003654,146.00031832566742,146.58690654221206,59256200
124,2021-11-17,150.05751037597656,151.53373689410836,147.61341784542643,147.62318884522813,88807000
125,2021-11-18,154.33956909179688,155.12168178008048,149.627365877677,150.2726099643279,137827700
126,2021-11-19,156.95960998535156,157.41910052968012,153.02950540265965,154.12445397592487,117305600
127,2021-11-22,157.4191436767578,161.99447854129045,157.3995867561447,158.06437288139423,117467900
128,2021-11-23,157.80039978027344,158.18167763297342,155.5029467463392,157.51687668201387,96041900
129,2021-11-24,158.3185577392578,158.51408217991857,156.06998937776268,157.15516717862224,69463600
130,2021-11-26,153.3032684326172,156.8618668141861,152.8633347292546,156.00155632601601,76959800
131,2021-11-29,156.6565704345703,157.58532267329434,155.2389847402696,155.8060160344783,88748200
132,2021-11-30,161.60342407226562,161.8185054389282,156.34373142534065,156.41217318635103,174048100
133,2021-12-01,161.08523559570312,166.4915664393558,160.85059737024878,163.7346232310991,152052500
134,2021-12-02,160.09783935546875,160.52800204808736,154.27113083970096,155.19011206164845,136739200
135,2021-12-03,158.2207794189453,161.27101721338744,156.14819360952984,160.35203598315746,118023100
136,2021-12-06,161.62298583984375,164.12573463510114,160.60623481829575,160.61600581977925,107497000
137,2021-12-07,167.35191345214844,167.7429772469704,164.57542763792551,165.2988844701773,120405400
138,2021-12-08,171.16468811035156,172.02501344578044,166.8826332677211,168.280661937793,116998900
139,2021-12-09,170.65631103515625,172.7973384356804,170.03062395661757,170.9984899495763,108923700
140,2021-12-10,175.43698120117188,175.61296364291238,170.78343380069845,171.29180928871014,115402700
141,2021-12-13,171.8099365234375,178.0570365302883,171.6046261840087,177.06961358561998,153237000
142,2021-12-14,170.43148803710938,173.76523433574428,168.3589020297747,171.33091243496327,139380400
143,2021-12-15,175.2903289794922,175.48585340924998,168.4566405154073,171.19402728468987,131063300
144,2021-12-16,168.40774536132812,177.08916675225177,166.9315188519041,175.27076132354634,150185800
145,2021-12-17,167.3127899169922,169.59068583995455,165.89521929851176,166.12984262332955,195432700
146,2021-12-20,165.95388793945312,166.76532847471316,163.71510567618958,164.51676029378936,107499100
147,2021-12-21,169.12144470214844,169.3267401361631,165.3379790393109,167.72341591348743,91185900
148,2021-12-22,171.71218872070312,171.92727008747283,168.30022969109157,169.1703261593658,92135300
149,2021-12-23,172.33787536621094,172.8951357013555,171.35046721642092,171.9174985527305,68356600
150,2021-12-27,176.29730224609375,176.3852860059842,173.1102106304085,173.12975263201184,74919600
151,2021-12-28,175.28054809570312,177.2749361221624,174.5375492742612,176.1311025117923,79144300
152,2021-12-29,175.36854553222656,176.59059189162147,174.15627017338588,175.31966069433915,62348900
153,2021-12-30,174.2149200439453,176.53193000592643,174.10737937130014,175.45652327947462,59773000
154,2021-12-31,173.5989990234375,175.22186501048878,173.29591904054473,174.10735949284833,64062300
155,2022-01-03,177.93972778320312,178.79028222604728,173.73590007898758,173.85321176039008,104487900
156,2022-01-04,175.681396484375,178.8489462858369,175.1143651356069,178.5458811499138,99310400
157,2022-01-05,171.00828552246094,176.14088047095728,170.7345483186125,175.5934060632604,94537600
158,2022-01-06,168.15354919433594,171.37975399378487,167.80159930862231,168.83789205056922,96904000
159,2022-01-07,168.3197784423828,170.24572473108867,167.2052727402814,169.02367835082143,86709100
160,2022-01-10,168.33932495117188,168.64239004792708,164.40921985835627,165.2988731483881,106765600
161,2022-01-11,171.16468811035156,171.26244286002324,166.99995985190662,168.46641535499305,76138300
162,2022-01-12,171.60464477539062,173.21774007794218,170.91053076473975,172.18144710369126,74805200
163,2022-01-13,168.33932495117188,172.6702498945838,167.94826118313497,171.8490383580425,84505800
164,2022-01-14,169.19969177246094,169.89380588973404,167.26395921098248,167.5083685317949,80440800
165,2022-01-18,166.0027618408203,168.68147761318977,165.62148401611884,167.6745127192973,90956700
166,2022-01-19,162.51260375976562,167.25414945182573,162.22909557704548,166.19829964047344,94815000
167,2022-01-20,160.83108520507812,165.88546757565922,160.50846314939517,163.24585020445963,91420500
168,2022-01-21,158.77806091308594,162.61039693927614,158.6705202245997,160.74310631081485,122848900
169,2022-01-24,158.00570678710938,158.67050778679211,151.24045969712583,156.44149634340394,162294600
170,2022-01-25,156.2068634033203,159.1202179477596,153.50859022634555,155.42475069595457,115798400
171,2022-01-26,156.1188507080078,160.713741500623,154.2906743409117,159.84364519078215,108275300
172,2022-01-27,155.6593780517578,160.1760566161972,154.74039680395836,158.8171416631375,121954600
173,2022-01-28,166.5209197998047,166.5404767176366,159.1593140383979,162.0042414218655,179935700
174,2022-01-31,170.8714141845703,171.0864955438015,165.71926239899202,166.35473547583268,115541600
175,2022-02-01,170.7052001953125,170.93005253238587,168.4566320719076,170.1186120178827,86213900
176,2022-02-02,171.90774536132812,171.94685920855258,169.4538810214407,170.84212424667103,84914300
177,2022-02-03,169.033447265625,172.29876649074853,168.27089152715305,170.57811566132818,89418100
178,2022-02-04,168.74957275390625,170.42346859121156,167.0756769166009,168.05455952783922,82465400
179,2022-02-07,168.0349884033203,170.27662295458384,167.3399751947351,169.20964451994723,77251200
180,2022-02-08,171.1380615234375,171.64708470161528,167.8098514342005,168.10351922686326,74829200
181,2022-02-09,172.5574188232422,172.9196005956565,171.20655609241282,172.33228001362485,71285000
182,2022-02-10,168.48529052734375,171.7743370940817,167.92733513885554,170.462637822063,90865900
183,2022-02-11,165.07876586914062,169.42500712943504,164.49143031742815,168.6908451580762,98670700
184,2022-02-14,165.31369018554688,165.99890498473425,163.04267549502603,163.83556797241158,86185500
185,2022-02-15,169.14109802246094,169.29772280484622,166.6547430824804,167.35953966665278,62527400
186,2022-02-16,168.90618896484375,169.67949961629867,166.4589825612284,168.22097415914394,61177400
187,2022-02-17,165.31369018554688,168.27970312361404,164.91234475439344,167.41828169802858,69589300
188,2022-02-18,163.76705932617188,166.93862933962222,162.68049906023276,166.23384762062662,82772700
189,2022-02-22,160.8500213623047,163.16996871038384,158.7258326412145,161.49607262837773,91162800
190,2022-02-23,156.6897735595703,162.64136771002168,156.3765239008277,162.04424861753867,90009200
191,2022-02-24,159.3033905029297,159.411068207212,148.79018396900835,149.35793777917277,141147500
192,2022-02-25,161.3687744140625,161.6330619155997,157.47281159186534,160.38009360125866,91974200
193,2022-02-28,161.6331024169922,161.9267702066246,158.99990563300975,159.6166064975814,95056600
194,2022-03-01,159.75363159179688,163.08184127413253,158.54961021930214,161.22195543903135,83474400
195,2022-03-02,163.04270935058594,163.82581854222389,159.5089420061074,160.9185355637426,79724800
196,2022-03-03,162.71966552734375,165.34307890598984,162.0540324670775,164.91236813214016,76678400
197,2022-03-04,159.72427368164062,162.05401907314567,158.67687705595137,161.01640589639365,83737200
198,2022-03-07,155.93601989746094,161.5352302369313,155.68150083148916,159.91028134097652,96418800
199,2022-03-08,154.1152801513672,159.44040392728598,152.50991327214726,155.46614292973925,131148300
200,2022-03-09,159.50892639160156,159.95921898709753,156.04368834876885,158.06996768709067,91454900
201,2022-03-10,155.17247009277344,157.00297572975708,152.68609998585092,156.81698565051138,105342000
202,2022-03-11,151.4625244140625,155.9164439341305,151.23738556277695,155.57382899544626,96970100
203,2022-03-14,147.43930053710938,150.86538982544317,146.9302923114544,148.25177493215907,108732100
204,2022-03-15,151.8148956298828,152.28477002224423,147.2043670461277,147.71337523300835,92964300
205,2022-03-16,156.21986389160156,156.62120932527256,151.19820652447248,153.73350876565036,102300200
206,2022-03-17,157.22813415527344,157.60011436017203,154.30128444798586,155.26058530967927,75615400
207,2022-03-18,160.51719665527344,161.00663805311925,156.3863100625295,157.12047215929823,123511700
208,2022-03-21,161.88763427734375,162.8371517415441,159.5676719986422,160.0571133745572,95811400
209,2022-03-22,165.25497436523438,165.84229498697943,161.42753966012307,162.01486028186812,81532000
210,2022-03-23,166.61561584472656,168.9942934206818,164.1096638130363,164.4424952526729,98062700
211,2022-03-24,170.3940887451172,170.46260275503545,166.6156015912022,167.44764277770662,90131400
212,2022-03-25,171.03041076660156,171.57858276640368,169.10201037950475,170.20815276689837,80546200
213,2022-03-28,171.8917999267578,172.0190445148475,168.36781639958284,168.53422465828777,90371900
214,2022-03-29,175.18087768554688,175.22980987775352,172.61619451618012,172.95880948102644,100589400
215,2022-03-30,174.01597595214844,175.81711647524634,172.96856432856262,174.77950323773482,92633200
216,2022-03-31,170.92269897460938,174.27047582290578,170.7171270473916,174.08448573079536,103049300
217,2022-04-01,170.6290283203125,171.18699858724577,168.30908127405286,170.35494237968112,78751300
218,2022-04-04,174.6718292236328,174.72077634534207,170.75629847192283,170.88355800105404,76468400
219,2022-04-05,171.3632049560547,174.53479031608524,170.73672061862993,173.7516811601631,73401800
220,2022-04-06,168.201416015625,169.9634078617043,166.537318414103,168.7202226513366,89058800
221,2022-04-07,168.50486755371094,169.69910564386342,166.26323274049562,167.54556668896316,77594700
222,2022-04-08,166.49815368652344,168.15246782773184,165.62694868711696,168.15246782773184,76575500
223,2022-04-11,162.24978637695312,165.46052001953282,162.0050657338506,165.1472853633742,72246700
224,2022-04-12,164.1194610595703,166.28278325109693,163.1209966207163,164.47185939466212,79265200
225,2022-04-13,166.80160522460938,167.42808955183875,163.24827119923606,163.85517369033073,70618900
226,2022-04-14,161.7995147705078,167.6532440657547,161.55479409572018,167.01696134936807,75329400
227,2022-04-18,161.58413696289062,163.08182595142617,160.1158132536157,160.4584131571765,69023900
228,2022-04-19,163.8649444580078,164.2760883021938,160.44865367684753,161.53521398147984,67723800
229,2022-04-20,163.6985626220703,165.3137281661249,162.59243524088046,165.1962520760154,67929800
230,2022-04-21,162.9056396484375,167.90773030576432,162.40641490220864,165.34306268686478,87227800
231,2022-04-22,158.37344360351562,164.32505289369502,158.08957416008516,162.94483948037262,84882400
232,2022-04-25,159.44041442871094,159.7242838315626,155.11375480994548,157.71757136622622,96046400
233,2022-04-26,153.48878479003906,158.91178747297153,153.41047239469103,158.8236916294158,95623200
234,2022-04-27,153.263671875,156.41566043489684,152.09879906936447,152.61760570667977,88063200
235,2022-04-28,160.18435668945312,161.04577820352466,155.57381282317428,155.88706244158715,130216800
236,2022-04-29,154.32083129882812,162.69028026576657,153.9292842451666,158.42235165998022,131747600
237,2022-05-02,154.62429809570312,154.88858563658798,150.0333364297974,153.40069487713816,123055300
238,2022-05-03,156.11221313476562,157.31624964341847,153.01895506893698,154.81029731534235,88966500
239,2022-05-04,162.51409912109375,162.964376768375,155.8968429541357,156.29818841895514,108256500
240,2022-05-05,153.45945739746094,160.6150881198339,151.67788357069364,160.38994926297363,130525300
241,2022-05-06,154.1848602294922,156.30235682996496,151.1458596477854,152.93984857664353,116124600
242,2022-05-09,149.06759643554688,152.76341048572758,148.50882129057032,151.8811126841976,131577900
243,2022-05-10,151.46937561035156,153.65550196924158,149.92046680625165,152.45950928453797,115366700
244,2022-05-11,143.6169891357422,152.39085681137783,142.94056542836282,150.4792343504193,142689800
245,2022-05-12,139.7545166015625,143.32288335129687,136.06851615454784,139.96039053030978,182602000
246,2022-05-13,144.2150115966797,145.18553469561974,140.2937279042498,141.74459868206603,113990900
247,2022-05-16,142.6759033203125,144.616949555646,141.34266624082053,142.68571610317943,86643800
248,2022-05-17,146.30308532714844,146.82265416778552,143.79345144967377,145.93055862687706,78336300
249,2022-05-18,138.04879760742188,144.46008977155722,137.14688920750964,143.9601314929513,109742900
250,2022-05-19,134.6470489501953,138.87222861134381,133.91180845347094,137.12725902913175,136095600
251,2022-05-20,134.88230895996094,137.93110665133486,130.00031651705376,136.3527898729997,137426100
252,2022-05-23,140.2937469482422,140.4407891232643,134.9411873997547,135.0784317492794,117726300
253,2022-05-24,137.59783935546875,139.17615657107172,134.62746828487894,138.03898075989613,104132700
254,2022-05-25,137.7546844482422,138.99968110716551,135.61757730341805,135.70580258630076,92482700
255,2022-05-26,140.95053100585938,141.49950829001511,134.44120114221013,134.68628135538745,90601500
256,2022-05-27,146.69522094726562,146.73442720207444,142.40141055796454,142.5288570634857,90978500
257,2022-05-31,145.91094970703125,147.69514080945274,143.9503080341332,146.1364342695409,103718400
258,2022-06-01,145.7835235595703,148.75389460714223,144.7737792988703,146.95009283292427,74286600
259,2022-06-02,148.2342987060547,148.2931155543275,143.96989770419586,144.92080997395743,72348100
260,2022-06-03,142.51905822753906,145.05808578629097,141.6171647882395,144.0091352358549,88570300
261,2022-06-06,143.2641143798828,145.64630225545608,142.04851092055418,144.13659949613532,71598400
262,2022-06-07,145.7835235595703,146.06781003090646,141.26424373812605,141.50932395629872,67808200
263,2022-06-08,145.04827880859375,146.9206802540853,144.55811838609154,145.6560729457736,53950200
264,2022-06-09,139.83294677734375,145.03844740252498,139.72511089989996,144.18557316361037,69473000
265,2022-06-10,134.43138122558594,137.98993516430295,134.3627515970909,137.51938542071767,91437900
266,2022-06-13,129.28469848632812,132.53935542645704,128.853354985689,130.25520640425938,122207100
267,2022-06-14,130.14739990234375,131.25516732822615,128.89259032192393,130.5101288143863,84784300
268,2022-06-15,132.76487731933594,134.63729418113485,129.55923814253225,131.64731188113106,91533000
269,2022-06-16,127.50054931640625,129.78469908531477,126.50061768881059,129.48080196283757,108123900
270,2022-06-17,128.97100830078125,130.4611001773296,127.25544681769559,127.51033981148552,134520300
271,2022-06-21,133.19618225097656,134.36276639582726,130.6963761788774,130.7943992837295,81000500
272,2022-06-22,132.6864471435547,135.04900927487205,131.2747825760473,132.13745484401576,73409200
273,2022-06-23,135.54898071289062,135.86267563561398,132.96093402675356,134.1275183400123,72433800
274,2022-06-24,138.8722381591797,139.1173183416044,137.01943257838917,137.1468641014651,89116800
275,2022-06-27,138.8722381591797,140.66622688954945,138.19581446232633,139.8917651363233,70207900
276,2022-06-28,134.7353057861328,140.59762053174873,134.61767206581916,139.3330131628478,67083400
277,2022-06-29,136.4900665283203,137.90173093297278,133.98044756827542,134.75490940956817,66242400
278,2022-06-30,134.0294647216797,135.64698810352084,131.1375212724895,134.5490335635321,98964500
279,2022-07-01,136.1959686279297,136.3038045198631,132.9903302157903,133.36284196732555,71051600
280,2022-07-05,138.77423095703125,138.82324999611623,134.23534018265374,135.05882114715405,73353800
281,2022-07-06,140.1074676513672,141.28384979355582,138.30368070277723,138.5683715462856,74064300
282,2022-07-07,143.46995544433594,143.66601661315485,140.46036340026106,140.4701612232241,66253700
283,2022-07-08,144.14639282226562,144.64636610420064,142.1465445700594,142.40142264422443,64547800
284,2022-07-11,142.01907348632812,143.7542455393016,140.95052737444695,142.8033331399919,63141600
285,2022-07-12,142.98959350585938,145.5286208059207,142.19553604555907,142.89155544175705,77588800
286,2022-07-13,142.6268768310547,143.5679764107693,139.32318560371215,140.1760748610569,71185600
287,2022-07-14,145.54824829101562,146.01879814456234,140.4309718883509,141.244640047542,78140700
288,2022-07-15,147.2147979736328,147.89122183493336,145.28356446993823,146.83247339444262,76259900
289,2022-07-18,144.17578125,148.58722466683977,143.81305239727462,147.77355664160174,81420900
290,2022-07-19,148.0284423828125,148.25391198084102,144.01893385798232,145.0090524915063,82982400
291,2022-07-20,150.02828979492188,150.6949157224323,147.41083503397257,148.1460756395822,64823400
292,2022-07-21,152.29283142089844,152.50850317822432,148.9499341408544,151.4595528168205,65086600
293,2022-07-22,151.0576629638672,153.2045683993023,150.39105184778396,152.33208328648058,66675400
294,2022-07-25,149.9401092529297,151.9889767618816,149.28329591095286,150.97924722556508,53623900
295,2022-07-26,148.61663818359375,150.0773065915356,147.83237855759032,149.2636385384265,55138700
296,2022-07-27,153.7045135498047,154.2338952339947,149.1656377708993,149.5773707705413,78620700
297,2022-07-28,154.25350952148438,154.53779601902812,151.37136349671525,153.89078059336344,81378700
298,2022-07-29,159.31195068359375,160.40992030893383,156.36119003723385,158.06695385906744,101786900
299,2022-08-01,158.3316192626953,160.3706884793457,157.72382510643268,157.84145882480365,67829400
300,2022-08-02,156.86114501953125,159.21392420256825,156.48863324172908,156.94938527079637,59907000
301,2022-08-03,162.8607177734375,163.311657015849,157.58658648416494,157.67481177613547,82507500
302,2022-08-04,162.5470428466797,163.89989078177408,161.19419491158527,162.74310407937853,55474100
303,2022-08-05,162.32122802734375,162.81206933981917,160.01426786699392,160.22042780912037,56697000
304,2022-08-08,161.85000610351562,164.73615535552312,161.1922805564501,163.32253000929188,60276900
305,2022-08-09,161.89907836914062,162.78260161908204,160.2596703687026,161.01557009848563,63135500
306,2022-08-10,166.13998413085938,166.23814341245296,163.8428352480907,164.60854654925055,70170500
307,2022-08-11,165.40370178222656,167.85790820975464,165.10919401506573,166.9449356294848,57149200
308,2022-08-12,168.9475860595703,169.01629605421468,166.29703098384923,166.70935086886797,68039400
