Price,Close,High,Low,Open,Volume
Ticker,SPY,SPY,SPY,SPY,SPY
Date,,,,,
2023-02-24,379.98858642578125,380.82260481900255,377.36190242771124,379.06829329418446,108194400
2023-02-27,381.2828063964844,384.69558849089844,380.34332149757034,383.33429643374495,80444700
2023-02-28,379.8735656738281,382.76866981415725,379.7680992642455,380.8034546692743,96438600
2023-03-01,378.4164123535156,380.285786224129,377.11266611466596,379.05871889408525,99706800
2023-03-02,381.3595275878906,382.20314199789544,376.10612919733177,376.44166164525603,85127800
2023-03-03,387.4756164550781,387.7248740903768,382.5289933624495,383.18086644105557,90120000
2023-03-06,387.74407958984375,390.60085911261217,387.3031100177366,388.3000821585358,72795900
2023-03-07,381.8005065917969,387.93587363147867,381.1869874411876,387.69621177072855,108310600
2023-03-08,382.423583984375,383.18089426793244,380.18991944950625,381.9155020986243,74746600
2023-03-09,375.3678894042969,384.87768235160564,374.38048397400695,383.20961635596575,111945300
2023-03-10,369.9516296386719,376.9018234388532,368.4273837504072,374.82154566343945,189253000
2023-03-13,369.42431640625,374.24634050095773,364.90909573022645,366.021130129731,157790000
2023-03-14,375.5308837890625,377.17975816787913,371.0443925918974,374.35173718346283,149752400
2023-03-15,373.18218994140625,373.38349766674736,367.8425178859198,369.9323910671056,172996900
2023-03-16,379.72979736328125,380.0749256309138,370.31590238260264,370.8239843207203,143254200
2023-03-17,375.2897033691406,379.5334763060183,373.9039803951704,378.3979622867853,140553400
2023-03-20,378.8983459472656,379.31215983644114,375.3666994576997,376.06916402579844,93055800
2023-03-21,383.8734436035156,384.3545965453815,380.6689485650316,382.26637985609574,91524200
2023-03-22,377.32977294921875,387.31851343521214,377.29130185553555,383.70026302343734,111746600
2023-03-23,378.3498840332031,384.2391923827506,375.6361739137841,380.19749521054143,119351300
2023-03-24,380.8326110839844,380.91921510254883,374.7219619246639,377.069990985465,107682400
2023-03-27,381.5446472167969,383.8830728135966,380.64970980063305,383.11321049277444,74010400
2023-03-28,380.6882629394531,381.54470001628135,378.850254938649,380.85183851528325,62871700
2023-03-29,386.22149658203125,386.46207306808367,383.6521267894026,384.8550092196648,77497900
2023-03-30,388.48297119140625,389.1084642618227,386.6160950711014,388.8582552867559,69840000
2023-03-31,393.95843505859375,394.2567475446969,389.30084855820127,389.40671748046964,112062600
2023-04-03,395.4596252441406,395.86377728046097,393.04422801384897,393.4387769608017,67391100
2023-04-04,393.265625,396.3931196515644,391.8895050342017,396.10441021722386,66601500
2023-04-05,392.2359313964844,393.2944738697264,390.5807639021192,392.53424390704595,65200200
2023-04-06,393.7659606933594,394.0450376322365,390.3882575257403,391.437167451645,63743300
2023-04-10,394.1701354980469,394.2471364215444,390.6673570273508,391.2832175790923,63681000
2023-04-11,394.2759704589844,395.6809288356751,393.50613749381705,394.7956238624572,59297900
2023-04-12,392.6689453125,396.6336706379783,392.08195275810823,396.34496122221753,86420400
2023-04-13,397.8846740722656,398.2407226034187,392.6112264732372,393.7563729944993,85814800
2023-04-14,396.9126892089844,399.44355846247794,394.6031608879993,397.2495021524552,78161500
2023-04-17,398.3369140625,398.35614960865223,395.59433632263926,396.8260867230395,66436400
2023-04-18,398.5967102050781,400.04980148093387,397.220619845255,399.9150645614992,63560000
2023-04-19,398.52935791015625,399.43389838923747,396.62398175927586,396.6817177607652,55227300
2023-04-20,396.3545837402344,398.10598763661955,394.80525587274064,395.7098258250606,75840400
2023-04-21,396.6625061035156,397.1243941432459,394.7090262895011,396.6528736469394,73457400
2023-04-24,397.0762939453125,397.4997108968018,395.1228141148149,396.4604040641478,64332100
2023-04-25,390.7731628417969,395.661693208056,390.7154268377835,395.103539346267,97766700
2023-04-26,389.11798095703125,392.46681590055556,388.55985648339924,391.38903804302885,80447000
2023-04-27,396.8645935058594,397.1340379925136,391.4083059420538,391.65851488224934,92968400
2023-04-28,400.251953125,400.26158558313546,395.9215758481045,395.9793118624164,89433100
2023-05-01,399.8477783203125,401.8782298985706,399.6168049089298,399.8092778572073,62122300
2023-05-02,395.353759765625,399.1837478908785,392.4476064659251,399.1356149746384,103998500
2023-05-03,392.64007568359375,398.26957154429016,392.3994991884123,395.8541741351487,91531800
2023-05-04,389.8590087890625,391.91832822239473,388.5213894409254,391.59114772802405,94901900
2023-05-05,397.0762939453125,398.12520386737816,393.23670274642825,393.4965147709688,87891800
2023-05-08,397.1821594238281,397.6633124121759,395.7772009206819,397.4035003706773,50046800
2023-05-09,395.44036865234375,396.55664705489033,395.20942462672946,395.6328415851866,49220100
