Date,Close,High,Low,Open,Volume
2021-10-21,175.84063720703125,179.20201723635176,170.74999684854333,178.19165389248536,1260413
2021-10-22,179.02713012695312,179.70717378644713,175.84062713060408,175.84062713060408,289500
2021-10-25,181.86392211914062,182.3302357250902,179.4351838033833,180.2123830291941,222791
2021-10-26,176.8121337890625,183.1268528529576,176.8121337890625,181.92219341803178,215290
2021-10-27,172.94557189941406,177.91962235673776,171.1774435992575,176.63725645863886,348705
2021-10-28,167.89381408691406,175.3743244520864,167.89381408691406,173.8782134847474,370009
2021-10-29,168.92359924316406,172.14895577296804,167.66065245018444,169.13732938461482,383668
2021-11-02,168.47669982910156,171.17745536370023,165.79537834964236,171.17745536370023,323189
2021-11-03,168.65158081054688,172.26554431533296,168.0686777328042,168.86531095079644,406803
2021-11-04,175.93780517578125,176.42355282693046,168.28241745004027,169.0596166566474,281405
2021-11-05,173.72279357910156,177.97793283739068,172.36269128892857,176.81214146284356,206708
2021-11-08,173.8976593017578,176.69557051906912,173.13989415104297,173.7227972625968,85696
2021-11-09,176.5206756591797,177.64761365390623,173.1593105536021,173.3147385201737,194948
2021-11-10,175.5880584716797,177.29788479116507,173.27589501132186,177.0647205923911,148479
2021-11-12,179.5323028564453,181.94160662639456,176.88983491888578,177.29786109432433,305790
2021-11-15,178.09449768066406,184.44806942730267,178.09449768066406,179.45458495858685,257870
2021-11-16,177.78363037109375,182.0193502450199,177.18130806100663,178.75512561902323,247348
2021-11-17,174.81085205078125,179.24086787689987,174.1113743073056,179.24086787689987,198916
2021-11-18,176.17092895507812,176.69554464341917,172.92613867474543,174.7914076051853,181267
2021-11-19,183.61260986328125,184.19551296698708,173.4119093153212,174.86915225074404,463903
2021-11-22,188.93637084960938,191.87029032577217,181.2809992196071,183.6125816282073,604454
2021-11-23,195.27053833007812,195.27053833007812,184.9726831154731,188.47007182107043,959888
2021-11-24,181.2227020263672,195.2705286711708,181.183848742156,194.1824588271791,556521
2021-11-25,181.74732971191406,185.53615518572875,179.9014798775155,183.61259877777982,194865
2021-11-26,180.23179626464844,181.47530895274878,175.9377891973269,179.72661460265752,553810
2021-11-29,186.06077575683594,193.13326004133825,181.61132570126125,181.66961304486213,538882
2021-11-30,177.5504608154297,181.18385826959016,170.30311478599683,174.8691393486661,1307219
2021-12-01,179.72662353515625,180.30952662210407,173.02331215446262,178.30823392963188,450969
2021-12-02,174.869140625,178.4636699953013,172.44040256076389,177.29787868923611,361135
2021-12-03,176.28753662109375,178.34710183122317,174.791425617484,176.40411130880938,621878
2021-12-06,178.755126953125,180.05692703734437,175.9377966426394,176.90929189781943,278651
2021-12-07,180.2900848388672,184.27320634948805,178.17221754931467,179.6294603803849,364939
2021-12-08,180.8924102783203,182.6993920132296,178.30822938855437,180.11521112346367,249958
2021-12-09,175.00514221191406,181.43643559956215,173.48961209357861,178.75511422280255,319071
2021-12-10,173.45074462890625,176.13208083946324,172.98443108857293,174.6554040005942,147386
2021-12-13,177.4144744873047,178.3471165374577,173.5673612370493,173.5673612370493,266656
2021-12-14,167.99095153808594,179.00770376693703,167.99095153808594,177.41445220028046,447537
2021-12-15,173.8976593017578,176.38468490654924,168.01040013520014,168.26298357749113,370788
2021-12-16,178.7162628173828,181.90276587504619,175.84063051410985,178.26936850463625,464350
2021-12-17,183.57374572753906,183.6708863565226,176.90928783702702,177.5116101377837,752662
2021-12-20,187.53744506835938,187.53744506835938,178.8134214771897,178.988298338542,408734
2021-12-21,185.9053192138672,187.49857072447912,181.6890336682508,185.55558035427725,220562
2021-12-22,192.2006072998047,192.2006072998047,185.55558367260178,185.94417582405538,334359
2021-12-23,189.03353881835938,192.22004190570507,185.76931433573202,192.20060785092457,224342
2021-12-27,189.71359252929688,191.63714898675377,182.83540433347747,185.73045604756695,301036
2021-12-28,185.06983947753906,189.63586404843724,184.19549970875624,188.47007274877993,260010
2021-12-29,184.70065307617188,187.98431142505473,183.14626973130203,184.09833082712078,162686
2021-12-30,187.4014129638672,187.4014129638672,183.80688378811888,183.80688378811888,162817
2022-01-03,194.8819580078125,196.1448900056773,186.87683160879192,187.3820133022427,650787
2022-01-04,192.80294799804688,196.0477384770497,192.06460214315092,195.17338388422672,513845
2022-01-05,198.1850128173828,198.1850128173828,191.5788427587021,192.35604185216567,348892
2022-01-07,192.97781372070312,195.80486842448184,190.2964921971082,194.68764000510325,530654
2022-01-10,182.73826599121094,193.96874892674856,182.73826599121094,192.93896631363296,403340
2022-01-11,183.1851348876953,187.5957314535675,182.83539601825981,184.09834275921247,343540
2022-01-12,190.4130401611328,191.05423048674368,180.69808913250358,183.904025936719,523991
2022-01-13,187.5180206298828,192.12289870925704,186.5270913066407,187.49858657386278,294449
2022-01-14,185.55560302734375,189.77188908814878,184.29265616762487,187.45974034529803,256701
2022-01-17,185.55560302734375,186.3522362919105,183.32116086381677,186.04135067924778,113825
2022-01-18,188.47006225585938,202.16815002976446,181.14499522469333,184.5840815907901,1468991
2022-01-19,182.3885040283203,186.89624091235441,181.66959228377024,186.52706801328281,541809
2022-01-20,184.5841064453125,186.87683593937638,182.1359341459937,183.90406270212446,394610
2022-01-21,180.6981201171875,185.55559646442373,178.9105723791265,183.61260592552924,377091
2022-01-24,172.9261474609375,182.1553519602572,170.9831570400281,179.72661393412045,492727
2022-01-25,167.89381408691406,175.7240633305957,167.48577304211912,172.92615230252133,515298
2022-01-26,168.18524169921875,172.14894383324835,167.1166058899234,168.55441461318193,316123
2022-01-27,170.40025329589844,170.71113887743158,163.7552296409521,167.05832223745978,269912
2022-01-28,161.48194885253906,171.8575114704582,161.3653741609621,170.01167634256137,474339
2022-01-31,174.9274139404297,174.9274139404297,161.753942108123,164.37697604240574,524308
2022-02-01,175.7823486328125,180.60095665430103,172.75128827013936,176.11265345205953,888178
2022-02-02,180.5426788330078,181.2810247312487,175.78235790226367,176.81214052471384,372931
2022-02-03,179.72662353515625,180.5426759978102,177.25903209127185,178.01679720999925,112530
2022-02-04,172.8095703125,181.99990657086116,172.8095703125,177.78362097539585,360363
2022-02-07,174.44168090820312,176.15152199811678,170.98316026555528,172.94558477836947,407030
2022-02-08,173.373046875,174.8691430205749,168.45726851361746,174.1502312071298,495046
2022-02-09,178.36651611328125,178.36651611328125,172.86784998671445,174.67483156518963,363955
2022-02-10,176.30694580078125,178.75511787011246,173.08158942586974,178.5608217937174,197816
2022-02-11,172.94557189941406,175.60745914079135,171.76034662265496,175.60745914079135,242564
2022-02-14,173.70333862304688,175.62689490080234,167.97150825008615,168.7292732935607,466445
2022-02-15,175.7046356201172,182.01935489290588,174.30568005556168,174.86914909260994,622285
2022-02-16,176.61782836914062,182.641095577679,175.06343013681578,182.15534798305754,334219
2022-02-17,174.869140625,178.56082544740704,173.50905323856406,176.81213107638888,346062
2022-02-18,169.81736755371094,177.1230157645056,169.81736755371094,174.86913973689764,274160
2022-02-21,164.1826934814453,172.1489513838242,163.5803711838998,171.5271950310493,322394
2022-02-22,166.22283935546875,166.22283935546875,154.66203725386686,161.2682077656621,403438
2022-02-23,164.57127380371094,174.77197296073035,164.18268167012226,170.73056437035322,418291
